sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
flow,2,2,3,0.0097,0.0002,knn,knn,2000,6000,0.9847,0.0018,0.9869,0.0019,0.9913,0.0012,0.3975,0.0300,0.7609,0.0086,0.5213,0.0248,0.7541,0.0134
flow,2,2,3,0.0097,0.0002,altered_knn,altered_knn,2000,4000,0.9775,0.0008,0.9859,0.0012,0.9859,0.0005,0.1059,0.0185,0.1165,0.0583,0.1082,0.0357,0.5471,0.0173
flow,2,2,3,0.0097,0.0002,quadratic,quadratic,2000,6000,0.9761,0.0010,0.9800,0.0007,0.9790,0.0007,0.5699,0.0209,0.5804,0.0305,0.5750,0.0253,0.7775,0.0129
flow,2,2,3,0.0097,0.0002,polar3,polar,2000,6000,0.9954,0.0010,0.9958,0.0008,0.9977,0.0005,0.6950,0.0482,0.9530,0.0212,0.8033,0.0391,0.8996,0.0199
flow,2,2,3,0.0097,0.0002,knn,knn,5000,15000,0.9911,0.0008,0.9925,0.0009,0.9953,0.0004,0.5440,0.0327,0.8517,0.0124,0.6633,0.0242,0.8279,0.0125
flow,2,2,3,0.0097,0.0002,altered_knn,altered_knn,5000,10000,0.9776,0.0043,0.9848,0.0052,0.9880,0.0016,0.1483,0.0031,0.2469,0.1084,0.1741,0.0412,0.5794,0.0181
flow,2,2,3,0.0097,0.0002,quadratic,quadratic,5000,15000,0.9772,0.0014,0.9812,0.0011,0.9802,0.0012,0.5706,0.0122,0.5766,0.0291,0.5734,0.0197,0.7773,0.0103
flow,2,2,3,0.0097,0.0002,polar3,polar,5000,15000,0.9953,0.0009,0.9958,0.0008,0.9976,0.0004,0.6897,0.0471,0.9514,0.0167,0.7991,0.0371,0.8974,0.0190
flow,2,2,3,0.0097,0.0002,knn,knn,10000,30000,0.9943,0.0004,0.9953,0.0005,0.9971,0.0002,0.6599,0.0216,0.8955,0.0022,0.7597,0.0147,0.8775,0.0076
flow,2,2,3,0.0097,0.0002,altered_knn,altered_knn,10000,20000,0.9843,0.0020,0.9920,0.0027,0.9918,0.0008,0.2135,0.0045,0.2059,0.0839,0.1992,0.0503,0.5956,0.0238
flow,2,2,3,0.0097,0.0002,quadratic,quadratic,10000,30000,0.9778,0.0015,0.9817,0.0011,0.9808,0.0013,0.5716,0.0164,0.5798,0.0336,0.5755,0.0246,0.7786,0.0128
flow,2,2,3,0.0097,0.0002,polar3,polar,10000,30000,0.9953,0.0008,0.9958,0.0007,0.9976,0.0004,0.6885,0.0411,0.9476,0.0209,0.7972,0.0344,0.8965,0.0175
flow,2,2,3,0.0097,0.0002,knn,knn,15000,45000,0.9955,0.0006,0.9964,0.0005,0.9977,0.0003,0.7185,0.0310,0.9059,0.0142,0.8012,0.0242,0.8988,0.0124
flow,2,2,3,0.0097,0.0002,altered_knn,altered_knn,15000,30000,0.9850,0.0016,0.9923,0.0018,0.9924,0.0008,0.2456,0.0476,0.2395,0.0049,0.2403,0.0240,0.6163,0.0129
flow,2,2,3,0.0097,0.0002,quadratic,quadratic,15000,45000,0.9771,0.0014,0.9810,0.0011,0.9800,0.0012,0.5739,0.0194,0.5805,0.0337,0.5771,0.0262,0.7790,0.0136
flow,2,2,3,0.0097,0.0002,polar3,polar,15000,45000,0.9952,0.0008,0.9957,0.0006,0.9976,0.0004,0.6869,0.0405,0.9472,0.0239,0.7960,0.0353,0.8959,0.0180
flow,2,2,3,0.0097,0.0002,knn,knn,20000,60000,0.9960,0.0007,0.9969,0.0006,0.9980,0.0004,0.7481,0.0392,0.9034,0.0194,0.8182,0.0311,0.9076,0.0158
flow,2,2,3,0.0097,0.0002,altered_knn,altered_knn,20000,40000,0.9859,0.0009,0.9932,0.0012,0.9928,0.0004,0.2670,0.0280,0.2469,0.0477,0.2545,0.0344,0.6238,0.0170
flow,2,2,3,0.0097,0.0002,quadratic,quadratic,20000,60000,0.9767,0.0015,0.9806,0.0011,0.9796,0.0012,0.5749,0.0201,0.5805,0.0349,0.5776,0.0270,0.7791,0.0140
flow,2,2,3,0.0097,0.0002,polar3,polar,20000,60000,0.9952,0.0008,0.9957,0.0006,0.9976,0.0004,0.6861,0.0376,0.9489,0.0235,0.7961,0.0331,0.8959,0.0168
flow,2,4,3,0.0102,0.0004,knn,knn,2000,12000,0.9764,0.0016,0.9788,0.0016,0.9857,0.0012,0.2900,0.0257,0.7391,0.0114,0.4161,0.0281,0.6975,0.0149
flow,2,4,3,0.0102,0.0004,altered_knn,altered_knn,2000,8000,0.9558,0.0090,0.9615,0.0100,0.9742,0.0049,0.1127,0.0238,0.4056,0.0822,0.1720,0.0231,0.5667,0.0157
flow,2,4,3,0.0102,0.0004,quadratic,quadratic,2000,12000,0.9304,0.0100,0.9359,0.0104,0.9356,0.0121,0.2284,0.0530,0.3999,0.0697,0.2824,0.0332,0.6092,0.0218
flow,2,4,3,0.0102,0.0004,polar3,polar,2000,12000,0.9820,0.0026,0.9841,0.0026,0.9894,0.0021,0.3590,0.0350,0.7827,0.0177,0.4914,0.0349,0.7377,0.0187
flow,2,4,3,0.0102,0.0004,knn,knn,5000,30000,0.9848,0.0011,0.9872,0.0012,0.9910,0.0012,0.3970,0.0231,0.7552,0.0241,0.5196,0.0181,0.7534,0.0096
flow,2,4,3,0.0102,0.0004,altered_knn,altered_knn,5000,20000,0.9757,0.0035,0.9828,0.0044,0.9854,0.0021,0.1751,0.0291,0.2823,0.0770,0.2090,0.0296,0.5959,0.0147
flow,2,4,3,0.0102,0.0004,quadratic,quadratic,5000,30000,0.9299,0.0101,0.9354,0.0105,0.9348,0.0118,0.2278,0.0550,0.3984,0.0699,0.2817,0.0356,0.6085,0.0231
flow,2,4,3,0.0102,0.0004,polar3,polar,5000,30000,0.9821,0.0023,0.9842,0.0024,0.9893,0.0017,0.3574,0.0304,0.7804,0.0087,0.4893,0.0278,0.7368,0.0151
flow,2,4,3,0.0102,0.0004,knn,knn,10000,60000,0.9881,0.0012,0.9908,0.0011,0.9929,0.0012,0.4729,0.0301,0.7196,0.0428,0.5699,0.0288,0.7804,0.0148
flow,2,4,3,0.0102,0.0004,altered_knn,altered_knn,10000,40000,0.9779,0.0049,0.9845,0.0057,0.9874,0.0030,0.2036,0.0407,0.3329,0.0727,0.2443,0.0333,0.6144,0.0182
flow,2,4,3,0.0102,0.0004,quadratic,quadratic,10000,60000,0.9294,0.0100,0.9348,0.0104,0.9341,0.0121,0.2308,0.0529,0.3970,0.0695,0.2838,0.0333,0.6093,0.0218
flow,2,4,3,0.0102,0.0004,polar3,polar,10000,60000,0.9817,0.0025,0.9839,0.0026,0.9891,0.0017,0.3522,0.0296,0.7697,0.0080,0.4824,0.0270,0.7331,0.0148
flow,2,4,3,0.0102,0.0004,knn,knn,15000,90000,0.9890,0.0013,0.9921,0.0011,0.9934,0.0013,0.5099,0.0323,0.6896,0.0361,0.5855,0.0278,0.7888,0.0144
flow,2,4,3,0.0102,0.0004,altered_knn,altered_knn,15000,60000,0.9822,0.0024,0.9899,0.0025,0.9896,0.0017,0.2256,0.0510,0.2382,0.0242,0.2294,0.0347,0.6096,0.0184
flow,2,4,3,0.0102,0.0004,quadratic,quadratic,15000,90000,0.9296,0.0101,0.9351,0.0105,0.9344,0.0122,0.2320,0.0530,0.3950,0.0661,0.2845,0.0333,0.6098,0.0218
flow,2,4,3,0.0102,0.0004,polar3,polar,15000,90000,0.9821,0.0021,0.9842,0.0023,0.9893,0.0016,0.3581,0.0248,0.7778,0.0103,0.4897,0.0216,0.7369,0.0119
flow,2,4,3,0.0102,0.0004,knn,knn,20000,120000,0.9895,0.0013,0.9927,0.0011,0.9936,0.0013,0.5313,0.0314,0.6751,0.0353,0.5939,0.0265,0.7933,0.0138
flow,2,4,3,0.0102,0.0004,altered_knn,altered_knn,20000,80000,0.9812,0.0014,0.9882,0.0015,0.9893,0.0013,0.2206,0.0402,0.3037,0.0851,0.2537,0.0548,0.6210,0.0275
flow,2,4,3,0.0102,0.0004,quadratic,quadratic,20000,120000,0.9298,0.0101,0.9354,0.0105,0.9346,0.0123,0.2336,0.0521,0.3951,0.0660,0.2859,0.0321,0.6106,0.0213
flow,2,4,3,0.0102,0.0004,polar3,polar,20000,120000,0.9820,0.0022,0.9841,0.0024,0.9893,0.0016,0.3562,0.0274,0.7762,0.0109,0.4875,0.0240,0.7358,0.0132
flow,2,8,3,0.0113,0.0002,knn,knn,2000,24000,0.9698,0.0004,0.9734,0.0003,0.9809,0.0004,0.2547,0.0042,0.6601,0.0154,0.3675,0.0052,0.6704,0.0027
flow,2,8,3,0.0113,0.0002,altered_knn,altered_knn,2000,16000,0.9513,0.0140,0.9583,0.0159,0.9697,0.0051,0.1144,0.0170,0.3503,0.1413,0.1636,0.0050,0.5609,0.0104
flow,2,8,3,0.0113,0.0002,quadratic,quadratic,2000,24000,0.8143,0.0044,0.8174,0.0046,0.8697,0.0075,0.0430,0.0006,0.5439,0.0069,0.0797,0.0011,0.4485,0.0024
flow,2,8,3,0.0113,0.0002,polar3,polar,2000,24000,0.9695,0.0032,0.9731,0.0031,0.9818,0.0024,0.2446,0.0215,0.6614,0.0373,0.3567,0.0257,0.6649,0.0143
flow,2,8,3,0.0113,0.0002,knn,knn,5000,60000,0.9800,0.0005,0.9834,0.0003,0.9878,0.0005,0.3500,0.0047,0.6821,0.0244,0.4626,0.0097,0.7230,0.0049
flow,2,8,3,0.0113,0.0002,altered_knn,altered_knn,5000,40000,0.9653,0.0031,0.9714,0.0039,0.9798,0.0015,0.1598,0.0043,0.4283,0.0788,0.2312,0.0154,0.6013,0.0061
flow,2,8,3,0.0113,0.0002,quadratic,quadratic,5000,60000,0.8121,0.0064,0.8152,0.0066,0.8682,0.0084,0.0426,0.0009,0.5460,0.0075,0.0791,0.0016,0.4471,0.0040
flow,2,8,3,0.0113,0.0002,polar3,polar,5000,60000,0.9692,0.0036,0.9729,0.0035,0.9816,0.0025,0.2405,0.0277,0.6523,0.0389,0.3508,0.0327,0.6618,0.0180
flow,2,8,3,0.0113,0.0002,knn,knn,10000,120000,0.9839,0.0008,0.9877,0.0005,0.9900,0.0007,0.4153,0.0127,0.6480,0.0364,0.5061,0.0205,0.7469,0.0104
flow,2,8,3,0.0113,0.0002,altered_knn,altered_knn,10000,80000,0.9750,0.0017,0.9824,0.0024,0.9851,0.0006,0.1992,0.0049,0.3316,0.0670,0.2465,0.0170,0.6144,0.0074
flow,2,8,3,0.0113,0.0002,quadratic,quadratic,10000,120000,0.8129,0.0060,0.8160,0.0062,0.8686,0.0076,0.0428,0.0012,0.5465,0.0081,0.0794,0.0020,0.4477,0.0040
flow,2,8,3,0.0113,0.0002,polar3,polar,10000,120000,0.9686,0.0038,0.9723,0.0038,0.9812,0.0027,0.2371,0.0259,0.6470,0.0289,0.3463,0.0295,0.6593,0.0166
flow,2,8,3,0.0113,0.0002,knn,knn,15000,180000,0.9850,0.0008,0.9893,0.0004,0.9905,0.0006,0.4462,0.0142,0.6124,0.0307,0.5162,0.0204,0.7528,0.0103
flow,2,8,3,0.0113,0.0002,altered_knn,altered_knn,15000,120000,0.9764,0.0021,0.9837,0.0024,0.9860,0.0011,0.2113,0.0122,0.3340,0.0376,0.2571,0.0072,0.6204,0.0035
flow,2,8,3,0.0113,0.0002,quadratic,quadratic,15000,180000,0.8141,0.0056,0.8172,0.0057,0.8694,0.0071,0.0430,0.0012,0.5448,0.0073,0.0797,0.0021,0.4484,0.0038
flow,2,8,3,0.0113,0.0002,polar3,polar,15000,180000,0.9694,0.0031,0.9730,0.0032,0.9816,0.0022,0.2429,0.0202,0.6539,0.0290,0.3537,0.0222,0.6633,0.0126
flow,2,8,3,0.0113,0.0002,knn,knn,20000,240000,0.9856,0.0008,0.9902,0.0005,0.9908,0.0006,0.4656,0.0157,0.5872,0.0289,0.5194,0.0210,0.7548,0.0106
flow,2,8,3,0.0113,0.0002,altered_knn,altered_knn,20000,160000,0.9795,0.0017,0.9876,0.0019,0.9875,0.0009,0.2323,0.0149,0.2676,0.0281,0.2475,0.0130,0.6176,0.0063
flow,2,8,3,0.0113,0.0002,quadratic,quadratic,20000,240000,0.8228,0.0045,0.8260,0.0046,0.8765,0.0059,0.0444,0.0014,0.5394,0.0058,0.0821,0.0024,0.4541,0.0033
flow,2,8,3,0.0113,0.0002,polar3,polar,20000,240000,0.9704,0.0036,0.9740,0.0037,0.9823,0.0026,0.2505,0.0247,0.6591,0.0208,0.3622,0.0262,0.6681,0.0149
flow,4,2,3,0.0092,0.0001,knn,knn,2000,6000,0.9121,0.0031,0.9178,0.0030,0.9127,0.0028,0.5698,0.0052,0.2973,0.0083,0.3907,0.0080,0.6543,0.0053
flow,4,2,3,0.0092,0.0001,altered_knn,altered_knn,2000,4000,0.8909,0.0319,0.8972,0.0334,0.9306,0.0114,0.0254,0.0010,0.2211,0.1216,0.0428,0.0048,0.4700,0.0151
