sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
flow,2,2,3,0.0098,0.0003,knn,knn,2000,6000,0.9849,0.0012,0.9869,0.0012,0.9916,0.0007,0.3990,0.0226,0.7785,0.0059,0.5272,0.0204,0.7571,0.0108
flow,2,2,3,0.0098,0.0003,altered_knn,altered_knn,2000,4000,0.9659,0.0093,0.9727,0.0099,0.9819,0.0045,0.1061,0.0275,0.2823,0.0559,0.1504,0.0294,0.5616,0.0184
flow,2,2,3,0.0098,0.0003,quadratic,quadratic,2000,6000,0.9896,0.0009,0.9937,0.0006,0.9938,0.0007,0.5655,0.0093,0.5695,0.0205,0.5674,0.0148,0.7806,0.0077
flow,2,2,3,0.0098,0.0003,polar3,polar,2000,6000,0.9970,0.0001,0.9977,0.0003,0.9985,0.0001,0.7997,0.0222,0.9247,0.0176,0.8572,0.0053,0.9275,0.0028
flow,2,2,3,0.0098,0.0003,knn,knn,5000,15000,0.9912,0.0005,0.9925,0.0006,0.9954,0.0002,0.5413,0.0260,0.8573,0.0079,0.6631,0.0171,0.8278,0.0088
flow,2,2,3,0.0098,0.0003,altered_knn,altered_knn,5000,10000,0.9770,0.0036,0.9842,0.0044,0.9879,0.0015,0.1516,0.0266,0.2564,0.0588,0.1847,0.0123,0.5844,0.0065
flow,2,2,3,0.0098,0.0003,quadratic,quadratic,5000,15000,0.9888,0.0005,0.9931,0.0008,0.9930,0.0007,0.5685,0.0062,0.5616,0.0187,0.5648,0.0095,0.7790,0.0043
flow,2,2,3,0.0098,0.0003,polar3,polar,5000,15000,0.9966,0.0006,0.9973,0.0008,0.9983,0.0003,0.7767,0.0506,0.9295,0.0206,0.8446,0.0225,0.9210,0.0117
flow,2,2,3,0.0098,0.0003,knn,knn,10000,30000,0.9946,0.0005,0.9954,0.0004,0.9972,0.0002,0.6651,0.0272,0.9081,0.0111,0.7677,0.0219,0.8816,0.0111
flow,2,2,3,0.0098,0.0003,altered_knn,altered_knn,10000,20000,0.9782,0.0034,0.9849,0.0036,0.9889,0.0018,0.1724,0.0304,0.3045,0.0164,0.2182,0.0260,0.6015,0.0146
flow,2,2,3,0.0098,0.0003,quadratic,quadratic,10000,30000,0.9889,0.0006,0.9931,0.0009,0.9931,0.0008,0.5683,0.0064,0.5627,0.0204,0.5654,0.0131,0.7792,0.0061
flow,2,2,3,0.0098,0.0003,polar3,polar,10000,30000,0.9968,0.0003,0.9975,0.0005,0.9984,0.0002,0.7919,0.0369,0.9275,0.0188,0.8534,0.0142,0.9255,0.0074
flow,2,2,3,0.0098,0.0003,knn,knn,15000,45000,0.9956,0.0005,0.9964,0.0004,0.9978,0.0002,0.7189,0.0313,0.9184,0.0050,0.8062,0.0216,0.9013,0.0110
flow,2,2,3,0.0098,0.0003,altered_knn,altered_knn,15000,30000,0.9846,0.0031,0.9921,0.0035,0.9922,0.0015,0.2555,0.0666,0.2337,0.0450,0.2322,0.0210,0.6122,0.0111
flow,2,2,3,0.0098,0.0003,quadratic,quadratic,15000,45000,0.9891,0.0002,0.9933,0.0005,0.9933,0.0004,0.5651,0.0099,0.5627,0.0217,0.5637,0.0140,0.7785,0.0067
flow,2,2,3,0.0098,0.0003,polar3,polar,15000,45000,0.9969,0.0003,0.9976,0.0005,0.9984,0.0001,0.7959,0.0315,0.9271,0.0180,0.8558,0.0110,0.9267,0.0057
flow,2,2,3,0.0098,0.0003,knn,knn,20000,60000,0.9963,0.0004,0.9971,0.0003,0.9981,0.0002,0.7566,0.0259,0.9198,0.0046,0.8300,0.0174,0.9135,0.0089
flow,2,2,3,0.0098,0.0003,altered_knn,altered_knn,20000,40000,0.9864,0.0037,0.9941,0.0043,0.9931,0.0019,0.3177,0.0956,0.2079,0.0478,0.2331,0.0105,0.6136,0.0073
flow,2,2,3,0.0098,0.0003,quadratic,quadratic,20000,60000,0.9894,0.0002,0.9936,0.0003,0.9935,0.0003,0.5690,0.0082,0.5634,0.0203,0.5660,0.0130,0.7798,0.0064
flow,2,2,3,0.0098,0.0003,polar3,polar,20000,60000,0.9969,0.0003,0.9976,0.0005,0.9984,0.0001,0.7952,0.0347,0.9265,0.0187,0.8549,0.0126,0.9263,0.0066
flow,2,4,3,0.0103,0.0004,knn,knn,2000,12000,0.9751,0.0022,0.9777,0.0023,0.9858,0.0013,0.2838,0.0305,0.7259,0.0082,0.4073,0.0324,0.6925,0.0173
flow,2,4,3,0.0103,0.0004,altered_knn,altered_knn,2000,8000,0.9641,0.0031,0.9711,0.0041,0.9779,0.0017,0.1222,0.0122,0.2871,0.1205,0.1644,0.0370,0.5678,0.0172
flow,2,4,3,0.0103,0.0004,quadratic,quadratic,2000,12000,0.9338,0.0095,0.9394,0.0104,0.9443,0.0075,0.2092,0.0393,0.3966,0.0763,0.2665,0.0199,0.6029,0.0149
flow,2,4,3,0.0103,0.0004,polar3,polar,2000,12000,0.9813,0.0027,0.9834,0.0025,0.9899,0.0018,0.3498,0.0416,0.7828,0.0294,0.4829,0.0450,0.7331,0.0238
flow,2,4,3,0.0103,0.0004,knn,knn,5000,30000,0.9838,0.0023,0.9863,0.0023,0.9911,0.0015,0.3888,0.0386,0.7465,0.0034,0.5102,0.0338,0.7483,0.0180
flow,2,4,3,0.0103,0.0004,altered_knn,altered_knn,5000,20000,0.9681,0.0056,0.9738,0.0064,0.9830,0.0028,0.1546,0.0257,0.4152,0.0623,0.2216,0.0196,0.5977,0.0125
flow,2,4,3,0.0103,0.0004,quadratic,quadratic,5000,30000,0.9329,0.0083,0.9385,0.0091,0.9434,0.0064,0.2099,0.0415,0.3969,0.0737,0.2672,0.0223,0.6029,0.0155
flow,2,4,3,0.0103,0.0004,polar3,polar,5000,30000,0.9819,0.0029,0.9839,0.0027,0.9900,0.0019,0.3618,0.0463,0.7851,0.0290,0.4944,0.0486,0.7391,0.0256
flow,2,4,3,0.0103,0.0004,knn,knn,10000,60000,0.9875,0.0022,0.9903,0.0022,0.9931,0.0015,0.4696,0.0566,0.7185,0.0089,0.5664,0.0445,0.7783,0.0234
